TEMP,DRUCK,SPEZ_VOL0,SPEZ_VOL1,ENTHA0,ENTHA1,ENTRO0,ENTRO1,WAERME_KAP0,WAERME_KAP1,ETA0,ETA1,LAMBDA0,LAMBDA1,SIGMA
2.6,3.73E+06,1.10E-03,9.43E-03,206.42,429.25,1.0224,1.8305,2.6303,1.9977,9.49E-05,1.51E-05,0.10725,0.020609,0.0040583
2.7,3.74E+06,1.10E-03,9.40E-03,206.67,429.18,1.0233,1.8299,2.634,2.0033,9.47E-05,1.51E-05,0.10713,0.020647,0.0040401
2.8,3.75E+06,1.10E-03,9.37E-03,206.92,429.11,1.0242,1.8293,2.6377,2.0089,9.45E-05,1.51E-05,0.10701,0.020686,0.0040218
2.9,3.76E+06,1.10E-03,9.34E-03,207.17,429.04,1.025,1.8288,2.6415,2.0146,9.44E-05,1.51E-05,0.10688,0.020726,0.0040035
3,3.77E+06,1.10E-03,9.31E-03,207.43,428.97,1.0259,1.8282,2.6453,2.0203,9.42E-05,1.51E-05,0.10676,0.020765,0.0039853
3.1,3.78E+06,1.10E-03,9.28E-03,207.68,428.9,1.0268,1.8276,2.6491,2.0261,9.40E-05,1.51E-05,0.10664,0.020804,0.003967
3.2,3.79E+06,1.10E-03,9.25E-03,207.93,428.83,1.0276,1.827,2.6529,2.0319,9.39E-05,1.51E-05,0.10652,0.020844,0.0039488
3.3,3.80E+06,1.10E-03,9.22E-03,208.18,428.76,1.0285,1.8264,2.6568,2.0377,9.37E-05,1.52E-05,0.10639,0.020884,0.0039307
3.4,3.81E+06,1.10E-03,9.19E-03,208.43,428.69,1.0294,1.8258,2.6607,2.0436,9.35E-05,1.52E-05,0.10627,0.020925,0.0039125
3.5,3.82E+06,1.10E-03,9.16E-03,208.68,428.62,1.0303,1.8253,2.6646,2.0495,9.34E-05,1.52E-05,0.10615,0.020965,0.0038943
3.6,3.83E+06,1.10E-03,9.13E-03,208.94,428.55,1.0311,1.8247,2.6685,2.0555,9.32E-05,1.52E-05,0.10603,0.021006,0.0038762
3.7,3.84E+06,1.11E-03,9.10E-03,209.19,428.47,1.032,1.8241,2.6725,2.0615,9.30E-05,1.52E-05,0.1059,0.021047,0.0038581
3.8,3.85E+06,1.11E-03,9.07E-03,209.44,428.4,1.0329,1.8235,2.6765,2.0676,9.28E-05,1.52E-05,0.10578,0.021088,0.00384
3.9,3.86E+06,1.11E-03,9.04E-03,209.7,428.33,1.0338,1.8229,2.6805,2.0737,9.27E-05,1.52E-05,0.10566,0.021129,0.0038219
4,3.87E+06,1.11E-03,9.01E-03,209.95,428.25,1.0346,1.8223,2.6846,2.0799,9.25E-05,1.52E-05,0.10554,0.021171,0.0038039
4.1,3.88E+06,1.11E-03,8.98E-03,210.2,428.18,1.0355,1.8217,2.6887,2.0861,9.23E-05,1.52E-05,0.10541,0.021213,0.0037858
4.2,3.89E+06,1.11E-03,8.95E-03,210.46,428.1,1.0364,1.8211,2.6928,2.0923,9.22E-05,1.53E-05,0.10529,0.021255,0.0037678
4.3,3.90E+06,1.11E-03,8.92E-03,210.71,428.03,1.0373,1.8205,2.6969,2.0986,9.20E-05,1.53E-05,0.10517,0.021297,0.0037498
4.4,3.91E+06,1.11E-03,8.90E-03,210.97,427.95,1.0381,1.8199,2.7011,2.1049,9.18E-05,1.53E-05,0.10504,0.02134,0.0037318
4.5,3.92E+06,1.11E-03,8.87E-03,211.22,427.87,1.039,1.8193,2.7053,2.1113,9.17E-05,1.53E-05,0.10492,0.021383,0.0037139
4.6,3.93E+06,1.11E-03,8.84E-03,211.48,427.8,1.0399,1.8187,2.7096,2.1178,9.15E-05,1.53E-05,0.1048,0.021426,0.0036959
4.7,3.94E+06,1.11E-03,8.81E-03,211.73,427.72,1.0408,1.8181,2.7138,2.1243,9.13E-05,1.53E-05,0.10468,0.021469,0.003678
4.8,3.95E+06,1.11E-03,8.78E-03,211.99,427.64,1.0417,1.8175,2.7181,2.1308,9.12E-05,1.53E-05,0.10455,0.021513,0.0036601
4.9,3.96E+06,1.12E-03,8.75E-03,212.25,427.56,1.0425,1.8169,2.7225,2.1374,9.10E-05,1.53E-05,0.10443,0.021557,0.0036422
5,3.97E+06,1.12E-03,8.72E-03,212.5,427.48,1.0434,1.8163,2.7268,2.144,9.08E-05,1.54E-05,0.10431,0.021601,0.0036243
5.1,3.98E+06,1.12E-03,8.70E-03,212.76,427.41,1.0443,1.8157,2.7312,2.1507,9.06E-05,1.54E-05,0.10418,0.021645,0.0036065
5.2,3.99E+06,1.12E-03,8.67E-03,213.02,427.33,1.0452,1.8151,2.7357,2.1575,9.05E-05,1.54E-05,0.10406,0.02169,0.0035887
5.3,4.00E+06,1.12E-03,8.64E-03,213.27,427.25,1.0461,1.8145,2.7402,2.1642,9.03E-05,1.54E-05,0.10394,0.021735,0.0035708
5.4,4.01E+06,1.12E-03,8.61E-03,213.53,427.16,1.047,1.8139,2.7447,2.1711,9.01E-05,1.54E-05,0.10382,0.02178,0.0035531
5.5,4.02E+06,1.12E-03,8.58E-03,213.79,427.08,1.0478,1.8133,2.7492,2.178,9.00E-05,1.54E-05,0.10369,0.021825,0.0035353
5.6,4.03E+06,1.12E-03,8.56E-03,214.05,427,1.0487,1.8127,2.7538,2.185,8.98E-05,1.54E-05,0.10357,0.021871,0.0035175
5.7,4.04E+06,1.12E-03,8.53E-03,214.3,426.92,1.0496,1.8121,2.7584,2.192,8.96E-05,1.55E-05,0.10345,0.021917,0.0034998
5.8,4.05E+06,1.12E-03,8.50E-03,214.56,426.84,1.0505,1.8115,2.763,2.199,8.95E-05,1.55E-05,0.10332,0.021964,0.0034821
5.9,4.06E+06,1.12E-03,8.47E-03,214.82,426.75,1.0514,1.8109,2.7677,2.2062,8.93E-05,1.55E-05,0.1032,0.02201,0.0034644
6,4.07E+06,1.12E-03,8.45E-03,215.08,426.67,1.0523,1.8102,2.7724,2.2134,8.91E-05,1.55E-05,0.10308,0.022057,0.0034467
6.1,4.08E+06,1.13E-03,8.42E-03,215.34,426.59,1.0532,1.8096,2.7772,2.2206,8.90E-05,1.55E-05,0.10295,0.022104,0.0034291
6.2,4.09E+06,1.13E-03,8.39E-03,215.6,426.5,1.054,1.809,2.782,2.2279,8.88E-05,1.55E-05,0.10283,0.022152,0.0034114
6.3,4.10E+06,1.13E-03,8.36E-03,215.86,426.42,1.0549,1.8084,2.7868,2.2353,8.86E-05,1.55E-05,0.10271,0.022199,0.0033938
6.4,4.11E+06,1.13E-03,8.34E-03,216.12,426.33,1.0558,1.8078,2.7917,2.2427,8.85E-05,1.55E-05,0.10258,0.022248,0.0033762
6.5,4.12E+06,1.13E-03,8.31E-03,216.38,426.25,1.0567,1.8072,2.7966,2.2502,8.83E-05,1.56E-05,0.10246,0.022296,0.0033587
6.6,4.13E+06,1.13E-03,8.28E-03,216.64,426.16,1.0576,1.8065,2.8016,2.2577,8.81E-05,1.56E-05,0.10234,0.022345,0.0033411
6.7,4.15E+06,1.13E-03,8.25E-03,216.91,426.07,1.0585,1.8059,2.8066,2.2653,8.80E-05,1.56E-05,0.10221,0.022394,0.0033236
6.8,4.16E+06,1.13E-03,8.23E-03,217.17,425.98,1.0594,1.8053,2.8116,2.273,8.78E-05,1.56E-05,0.10209,0.022443,0.0033061
6.9,4.17E+06,1.13E-03,8.20E-03,217.43,425.9,1.0603,1.8047,2.8167,2.2807,8.76E-05,1.56E-05,0.10196,0.022492,0.0032886
7,4.18E+06,1.13E-03,8.17E-03,217.69,425.81,1.0612,1.8041,2.8218,2.2885,8.75E-05,1.56E-05,0.10184,0.022542,0.0032711
7.1,4.19E+06,1.13E-03,8.15E-03,217.96,425.72,1.0621,1.8034,2.8269,2.2964,8.73E-05,1.56E-05,0.10172,0.022593,0.0032536
7.2,4.20E+06,1.13E-03,8.12E-03,218.22,425.63,1.063,1.8028,2.8321,2.3044,8.72E-05,1.56E-05,0.10159,0.022643,0.0032362
7.3,4.21E+06,1.14E-03,8.09E-03,218.48,425.54,1.0639,1.8022,2.8374,2.3124,8.70E-05,1.57E-05,0.10147,0.022694,0.0032188
7.4,4.22E+06,1.14E-03,8.07E-03,218.75,425.45,1.0648,1.8015,2.8427,2.3204,8.68E-05,1.57E-05,0.10135,0.022745,0.0032014
7.5,4.23E+06,1.14E-03,8.04E-03,219.01,425.36,1.0657,1.8009,2.848,2.3286,8.67E-05,1.57E-05,0.10122,0.022797,0.003184
7.6,4.24E+06,1.14E-03,8.01E-03,219.27,425.26,1.0666,1.8003,2.8534,2.3368,8.65E-05,1.57E-05,0.1011,0.022849,0.0031667
7.7,4.25E+06,1.14E-03,7.99E-03,219.54,425.17,1.0675,1.7996,2.8588,2.3451,8.63E-05,1.57E-05,0.10098,0.022901,0.0031494
7.8,4.26E+06,1.14E-03,7.96E-03,219.8,425.08,1.0684,1.799,2.8643,2.3534,8.62E-05,1.57E-05,0.10085,0.022954,0.0031321
7.9,4.27E+06,1.14E-03,7.94E-03,220.07,424.98,1.0693,1.7984,2.8698,2.3619,8.60E-05,1.57E-05,0.10073,0.023007,0.0031148
8,4.28E+06,1.14E-03,7.91E-03,220.34,424.89,1.0702,1.7977,2.8753,2.3704,8.58E-05,1.58E-05,0.1006,0.02306,0.0030975
8.1,4.29E+06,1.14E-03,7.88E-03,220.6,424.8,1.0711,1.7971,2.8809,2.3789,8.57E-05,1.58E-05,0.10048,0.023114,0.0030803
8.2,4.30E+06,1.14E-03,7.86E-03,220.87,424.7,1.072,1.7965,2.8866,2.3876,8.55E-05,1.58E-05,0.10036,0.023168,0.003063
8.3,4.32E+06,1.14E-03,7.83E-03,221.14,424.6,1.0729,1.7958,2.8923,2.3963,8.53E-05,1.58E-05,0.10023,0.023222,0.0030458
8.4,4.33E+06,1.15E-03,7.80E-03,221.4,424.51,1.0738,1.7952,2.8981,2.4052,8.52E-05,1.58E-05,0.10011,0.023277,0.0030287
8.5,4.34E+06,1.15E-03,7.78E-03,221.67,424.41,1.0747,1.7945,2.9039,2.414,8.50E-05,1.58E-05,0.099984,0.023332,0.0030115
8.6,4.35E+06,1.15E-03,7.75E-03,221.94,424.31,1.0756,1.7939,2.9097,2.423,8.48E-05,1.58E-05,0.09986,0.023387,0.0029944
8.7,4.36E+06,1.15E-03,7.73E-03,222.21,424.22,1.0765,1.7932,2.9157,2.4321,8.47E-05,1.59E-05,0.099736,0.023443,0.0029772
8.8,4.37E+06,1.15E-03,7.70E-03,222.48,424.12,1.0774,1.7926,2.9216,2.4412,8.45E-05,1.59E-05,0.099611,0.023499,0.0029602
8.9,4.38E+06,1.15E-03,7.68E-03,222.74,424.02,1.0783,1.7919,2.9276,2.4504,8.44E-05,1.59E-05,0.099487,0.023556,0.0029431
9,4.39E+06,1.15E-03,7.65E-03,223.01,423.92,1.0792,1.7913,2.9337,2.4597,8.42E-05,1.59E-05,0.099363,0.023613,0.002926
9.1,4.40E+06,1.15E-03,7.63E-03,223.28,423.82,1.0801,1.7906,2.9398,2.4691,8.40E-05,1.59E-05,0.099239,0.02367,0.002909
9.2,4.41E+06,1.15E-03,7.60E-03,223.55,423.72,1.0811,1.79,2.946,2.4786,8.39E-05,1.59E-05,0.099114,0.023728,0.002892
9.3,4.42E+06,1.15E-03,7.57E-03,223.82,423.61,1.082,1.7893,2.9523,2.4882,8.37E-05,1.60E-05,0.09899,0.023787,0.002875
9.4,4.44E+06,1.16E-03,7.55E-03,224.1,423.51,1.0829,1.7887,2.9586,2.4979,8.35E-05,1.60E-05,0.098866,0.023845,0.002858
9.5,4.45E+06,1.16E-03,7.52E-03,224.37,423.41,1.0838,1.788,2.9649,2.5076,8.34E-05,1.60E-05,0.098741,0.023904,0.0028411
9.6,4.46E+06,1.16E-03,7.50E-03,224.64,423.3,1.0847,1.7873,2.9713,2.5175,8.32E-05,1.60E-05,0.098617,0.023964,0.0028242
9.7,4.47E+06,1.16E-03,7.47E-03,224.91,423.2,1.0856,1.7867,2.9778,2.5274,8.30E-05,1.60E-05,0.098492,0.024024,0.0028073
9.8,4.48E+06,1.16E-03,7.45E-03,225.18,423.1,1.0866,1.786,2.9843,2.5374,8.29E-05,1.60E-05,0.098368,0.024084,0.0027904
9.9,4.49E+06,1.16E-03,7.42E-03,225.46,422.99,1.0875,1.7854,2.9909,2.5476,8.27E-05,1.60E-05,0.098243,0.024145,0.0027735
10,4.50E+06,1.16E-03,7.40E-03,225.73,422.88,1.0884,1.7847,2.9976,2.5578,8.26E-05,1.61E-05,0.098119,0.024206,0.0027567
10.1,4.51E+06,1.16E-03,7.37E-03,226,422.78,1.0893,1.784,3.0043,2.5681,8.24E-05,1.61E-05,0.097994,0.024268,0.0027399
10.2,4.52E+06,1.16E-03,7.35E-03,226.28,422.67,1.0902,1.7833,3.0111,2.5786,8.22E-05,1.61E-05,0.09787,0.02433,0.0027231
10.3,4.54E+06,1.16E-03,7.32E-03,226.55,422.56,1.0912,1.7827,3.018,2.5891,8.21E-05,1.61E-05,0.097745,0.024392,0.0027064
10.4,4.55E+06,1.17E-03,7.30E-03,226.83,422.45,1.0921,1.782,3.0249,2.5997,8.19E-05,1.61E-05,0.09762,0.024455,0.0026896
10.5,4.56E+06,1.17E-03,7.28E-03,227.1,422.34,1.093,1.7813,3.0319,2.6105,8.17E-05,1.61E-05,0.097496,0.024519,0.0026729
10.6,4.57E+06,1.17E-03,7.25E-03,227.38,422.23,1.0939,1.7806,3.0389,2.6213,8.16E-05,1.62E-05,0.097371,0.024583,0.0026562
10.7,4.58E+06,1.17E-03,7.23E-03,227.65,422.12,1.0949,1.78,3.046,2.6323,8.14E-05,1.62E-05,0.097246,0.024647,0.0026395
10.8,4.59E+06,1.17E-03,7.20E-03,227.93,422.01,1.0958,1.7793,3.0532,2.6434,8.13E-05,1.62E-05,0.097122,0.024712,0.0026229
10.9,4.60E+06,1.17E-03,7.18E-03,228.21,421.9,1.0967,1.7786,3.0605,2.6546,8.11E-05,1.62E-05,0.096997,0.024777,0.0026063
11,4.61E+06,1.17E-03,7.15E-03,228.49,421.79,1.0976,1.7779,3.0678,2.6659,8.09E-05,1.62E-05,0.096872,0.024843,0.0025896
11.1,4.63E+06,1.17E-03,7.13E-03,228.76,421.67,1.0986,1.7772,3.0753,2.6773,8.08E-05,1.62E-05,0.096747,0.02491,0.0025731
11.2,4.64E+06,1.17E-03,7.10E-03,229.04,421.56,1.0995,1.7765,3.0827,2.6888,8.06E-05,1.63E-05,0.096622,0.024976,0.0025565
11.3,4.65E+06,1.17E-03,7.08E-03,229.32,421.44,1.1004,1.7759,3.0903,2.7005,8.04E-05,1.63E-05,0.096497,0.025044,0.00254
11.4,4.66E+06,1.18E-03,7.06E-03,229.6,421.33,1.1014,1.7752,3.0979,2.7122,8.03E-05,1.63E-05,0.096372,0.025112,0.0025235
11.5,4.67E+06,1.18E-03,7.03E-03,229.88,421.21,1.1023,1.7745,3.1057,2.7241,8.01E-05,1.63E-05,0.096247,0.02518,0.002507
11.6,4.68E+06,1.18E-03,7.01E-03,230.16,421.09,1.1033,1.7738,3.1134,2.7362,8.00E-05,1.63E-05,0.096122,0.025249,0.0024905
11.7,4.70E+06,1.18E-03,6.98E-03,230.44,420.98,1.1042,1.7731,3.1213,2.7483,7.98E-05,1.63E-05,0.095997,0.025319,0.0024741
11.8,4.71E+06,1.18E-03,6.96E-03,230.72,420.86,1.1051,1.7724,3.1293,2.7606,7.96E-05,1.64E-05,0.095872,0.025389,0.0024577
11.9,4.72E+06,1.18E-03,6.94E-03,231,420.74,1.1061,1.7717,3.1373,2.773,7.95E-05,1.64E-05,0.095747,0.025459,0.0024413
12,4.73E+06,1.18E-03,6.91E-03,231.29,420.62,1.107,1.771,3.1454,2.7856,7.93E-05,1.64E-05,0.095622,0.02553,0.0024249
12.1,4.74E+06,1.18E-03,6.89E-03,231.57,420.5,1.108,1.7703,3.1536,2.7982,7.91E-05,1.64E-05,0.095497,0.025602,0.0024086
12.2,4.75E+06,1.18E-03,6.87E-03,231.85,420.38,1.1089,1.7696,3.1619,2.8111,7.90E-05,1.64E-05,0.095372,0.025674,0.0023922
12.3,4.76E+06,1.19E-03,6.84E-03,232.13,420.25,1.1098,1.7689,3.1703,2.824,7.88E-05,1.64E-05,0.095247,0.025747,0.002376
12.4,4.78E+06,1.19E-03,6.82E-03,232.42,420.13,1.1108,1.7682,3.1788,2.8371,7.87E-05,1.65E-05,0.095121,0.025821,0.0023597
12.5,4.79E+06,1.19E-03,6.79E-03,232.7,420.01,1.1117,1.7674,3.1874,2.8504,7.85E-05,1.65E-05,0.094996,0.025895,0.0023434
12.6,4.80E+06,1.19E-03,6.77E-03,232.99,419.88,1.1127,1.7667,3.196,2.8638,7.83E-05,1.65E-05,0.094871,0.025969,0.0023272
12.7,4.81E+06,1.19E-03,6.75E-03,233.27,419.76,1.1136,1.766,3.2048,2.8773,7.82E-05,1.65E-05,0.094746,0.026044,0.002311
12.8,4.82E+06,1.19E-03,6.72E-03,233.56,419.63,1.1146,1.7653,3.2136,2.891,7.80E-05,1.65E-05,0.09462,0.02612,0.0022948
12.9,4.83E+06,1.19E-03,6.70E-03,233.85,419.5,1.1155,1.7646,3.2226,2.9049,7.78E-05,1.65E-05,0.094495,0.026197,0.0022787
13,4.85E+06,1.19E-03,6.68E-03,234.13,419.37,1.1165,1.7638,3.2316,2.9189,7.77E-05,1.66E-05,0.09437,0.026274,0.0022626
13.1,4.86E+06,1.19E-03,6.65E-03,234.42,419.25,1.1174,1.7631,3.2408,2.9331,7.75E-05,1.66E-05,0.094244,0.026351,0.0022465
13.2,4.87E+06,1.20E-03,6.63E-03,234.71,419.12,1.1184,1.7624,3.25,2.9474,7.74E-05,1.66E-05,0.094119,0.02643,0.0022304
13.3,4.88E+06,1.20E-03,6.61E-03,235,418.99,1.1194,1.7617,3.2593,2.9619,7.72E-05,1.66E-05,0.093994,0.026509,0.0022144
13.4,4.89E+06,1.20E-03,6.58E-03,235.29,418.85,1.1203,1.7609,3.2688,2.9766,7.70E-05,1.66E-05,0.093868,0.026589,0.0021983
13.5,4.91E+06,1.20E-03,6.56E-03,235.58,418.72,1.1213,1.7602,3.2784,2.9914,7.69E-05,1.67E-05,0.093743,0.026669,0.0021824
13.6,4.92E+06,1.20E-03,6.54E-03,235.87,418.59,1.1222,1.7595,3.288,3.0065,7.67E-05,1.67E-05,0.093618,0.02675,0.0021664
13.7,4.93E+06,1.20E-03,6.52E-03,236.16,418.46,1.1232,1.7587,3.2978,3.0217,7.65E-05,1.67E-05,0.093492,0.026832,0.0021504
13.8,4.94E+06,1.20E-03,6.49E-03,236.45,418.32,1.1242,1.758,3.3077,3.037,7.64E-05,1.67E-05,0.093367,0.026914,0.0021345
13.9,4.95E+06,1.20E-03,6.47E-03,236.74,418.19,1.1251,1.7572,3.3177,3.0526,7.62E-05,1.67E-05,0.093241,0.026997,0.0021186
14,4.97E+06,1.21E-03,6.45E-03,237.03,418.05,1.1261,1.7565,3.3278,3.0684,7.61E-05,1.68E-05,0.093116,0.027081,0.0021028
14.1,4.98E+06,1.21E-03,6.42E-03,237.33,417.91,1.1271,1.7558,3.3381,3.0843,7.59E-05,1.68E-05,0.09299,0.027166,0.0020869
14.2,4.99E+06,1.21E-03,6.40E-03,237.62,417.77,1.128,1.755,3.3485,3.1005,7.57E-05,1.68E-05,0.092865,0.027251,0.0020711
14.3,5.00E+06,1.21E-03,6.38E-03,237.91,417.64,1.129,1.7542,3.3589,3.1168,7.56E-05,1.68E-05,0.09274,0.027337,0.0020553
14.4,5.01E+06,1.21E-03,6.36E-03,238.21,417.5,1.13,1.7535,3.3696,3.1333,7.54E-05,1.68E-05,0.092614,0.027424,0.0020396
14.5,5.03E+06,1.21E-03,6.33E-03,238.5,417.35,1.131,1.7527,3.3803,3.1501,7.52E-05,1.69E-05,0.092489,0.027511,0.0020238
14.6,5.04E+06,1.21E-03,6.31E-03,238.8,417.21,1.1319,1.752,3.3912,3.1671,7.51E-05,1.69E-05,0.092363,0.0276,0.0020081
14.7,5.05E+06,1.21E-03,6.29E-03,239.1,417.07,1.1329,1.7512,3.4022,3.1842,7.49E-05,1.69E-05,0.092238,0.027689,0.0019924
14.8,5.06E+06,1.22E-03,6.27E-03,239.39,416.93,1.1339,1.7504,3.4133,3.2016,7.48E-05,1.69E-05,0.092112,0.027779,0.0019768
14.9,5.07E+06,1.22E-03,6.24E-03,239.69,416.78,1.1349,1.7497,3.4246,3.2192,7.46E-05,1.69E-05,0.091987,0.02787,0.0019612
15,5.09E+06,1.22E-03,6.22E-03,239.99,416.64,1.1359,1.7489,3.436,3.2371,7.44E-05,1.70E-05,0.091862,0.027961,0.0019456
15.1,5.10E+06,1.22E-03,6.20E-03,240.29,416.49,1.1369,1.7481,3.4475,3.2551,7.43E-05,1.70E-05,0.091736,0.028054,0.00193
15.2,5.11E+06,1.22E-03,6.18E-03,240.59,416.34,1.1378,1.7474,3.4592,3.2735,7.41E-05,1.70E-05,0.091611,0.028147,0.0019144
15.3,5.12E+06,1.22E-03,6.15E-03,240.89,416.19,1.1388,1.7466,3.4711,3.292,7.39E-05,1.70E-05,0.091485,0.028241,0.0018989
15.4,5.14E+06,1.22E-03,6.13E-03,241.19,416.04,1.1398,1.7458,3.4831,3.3108,7.38E-05,1.70E-05,0.09136,0.028336,0.0018834
15.5,5.15E+06,1.22E-03,6.11E-03,241.49,415.89,1.1408,1.745,3.4952,3.3298,7.36E-05,1.71E-05,0.091235,0.028432,0.001868
15.6,5.16E+06,1.23E-03,6.09E-03,241.79,415.74,1.1418,1.7442,3.5075,3.3491,7.35E-05,1.71E-05,0.091109,0.028529,0.0018525
15.7,5.17E+06,1.23E-03,6.07E-03,242.1,415.59,1.1428,1.7434,3.52,3.3687,7.33E-05,1.71E-05,0.090984,0.028627,0.0018371
15.8,5.19E+06,1.23E-03,6.04E-03,242.4,415.43,1.1438,1.7426,3.5326,3.3885,7.31E-05,1.71E-05,0.090859,0.028725,0.0018218
15.9,5.20E+06,1.23E-03,6.02E-03,242.7,415.28,1.1448,1.7419,3.5454,3.4086,7.30E-05,1.71E-05,0.090734,0.028825,0.0018064
16,5.21E+06,1.23E-03,6.00E-03,243.01,415.12,1.1458,1.7411,3.5583,3.429,7.28E-05,1.72E-05,0.090608,0.028926,0.0017911
16.1,5.22E+06,1.23E-03,5.98E-03,243.31,414.97,1.1468,1.7403,3.5714,3.4496,7.26E-05,1.72E-05,0.090483,0.029027,0.0017758
16.2,5.24E+06,1.23E-03,5.96E-03,243.62,414.81,1.1478,1.7395,3.5847,3.4706,7.25E-05,1.72E-05,0.090358,0.02913,0.0017605
16.3,5.25E+06,1.24E-03,5.93E-03,243.93,414.65,1.1488,1.7386,3.5982,3.4918,7.23E-05,1.72E-05,0.090233,0.029233,0.0017453
16.4,5.26E+06,1.24E-03,5.91E-03,244.24,414.49,1.1498,1.7378,3.6118,3.5134,7.21E-05,1.73E-05,0.090108,0.029338,0.0017301
16.5,5.27E+06,1.24E-03,5.89E-03,244.54,414.33,1.1508,1.737,3.6257,3.5352,7.20E-05,1.73E-05,0.089983,0.029443,0.0017149
16.6,5.29E+06,1.24E-03,5.87E-03,244.85,414.17,1.1519,1.7362,3.6397,3.5573,7.18E-05,1.73E-05,0.089858,0.02955,0.0016998
16.7,5.30E+06,1.24E-03,5.85E-03,245.16,414,1.1529,1.7354,3.6539,3.5798,7.17E-05,1.73E-05,0.089733,0.029657,0.0016847
16.8,5.31E+06,1.24E-03,5.83E-03,245.47,413.84,1.1539,1.7346,3.6683,3.6026,7.15E-05,1.73E-05,0.089609,0.029766,0.0016696
16.9,5.32E+06,1.24E-03,5.80E-03,245.79,413.67,1.1549,1.7337,3.6829,3.6258,7.13E-05,1.74E-05,0.089484,0.029876,0.0016545
17,5.34E+06,1.24E-03,5.78E-03,246.1,413.5,1.1559,1.7329,3.6977,3.6492,7.12E-05,1.74E-05,0.089359,0.029987,0.0016395
17.1,5.35E+06,1.25E-03,5.76E-03,246.41,413.34,1.157,1.7321,3.7127,3.6731,7.10E-05,1.74E-05,0.089235,0.030099,0.0016245
17.2,5.36E+06,1.25E-03,5.74E-03,246.72,413.17,1.158,1.7312,3.728,3.6972,7.08E-05,1.74E-05,0.08911,0.030212,0.0016095
17.3,5.38E+06,1.25E-03,5.72E-03,247.04,413,1.159,1.7304,3.7434,3.7218,7.07E-05,1.75E-05,0.088986,0.030327,0.0015946
17.4,5.39E+06,1.25E-03,5.70E-03,247.35,412.82,1.16,1.7295,3.7591,3.7467,7.05E-05,1.75E-05,0.088861,0.030442,0.0015797
17.5,5.40E+06,1.25E-03,5.68E-03,247.67,412.65,1.1611,1.7287,3.775,3.772,7.03E-05,1.75E-05,0.088737,0.030559,0.0015648
17.6,5.41E+06,1.25E-03,5.65E-03,247.99,412.48,1.1621,1.7279,3.7911,3.7977,7.02E-05,1.75E-05,0.088613,0.030677,0.00155
17.7,5.43E+06,1.26E-03,5.63E-03,248.31,412.3,1.1632,1.727,3.8075,3.8238,7.00E-05,1.76E-05,0.088489,0.030797,0.0015351
17.8,5.44E+06,1.26E-03,5.61E-03,248.62,412.12,1.1642,1.7261,3.8241,3.8503,6.98E-05,1.76E-05,0.088365,0.030917,0.0015204
17.9,5.45E+06,1.26E-03,5.59E-03,248.94,411.94,1.1652,1.7253,3.8409,3.8772,6.97E-05,1.76E-05,0.088241,0.031039,0.0015056
18,5.47E+06,1.26E-03,5.57E-03,249.26,411.76,1.1663,1.7244,3.8581,3.9046,6.95E-05,1.76E-05,0.088118,0.031162,0.0014909
18.1,5.48E+06,1.26E-03,5.55E-03,249.58,411.58,1.1673,1.7235,3.8754,3.9323,6.93E-05,1.77E-05,0.087994,0.031287,0.0014762
18.2,5.49E+06,1.26E-03,5.53E-03,249.91,411.4,1.1684,1.7227,3.893,3.9606,6.92E-05,1.77E-05,0.087871,0.031413,0.0014615
18.3,5.50E+06,1.26E-03,5.51E-03,250.23,411.22,1.1694,1.7218,3.9109,3.9893,6.90E-05,1.77E-05,0.087747,0.03154,0.0014469
18.4,5.52E+06,1.27E-03,5.48E-03,250.55,411.03,1.1705,1.7209,3.9291,4.0184,6.88E-05,1.77E-05,0.087624,0.031669,0.0014323
18.5,5.53E+06,1.27E-03,5.46E-03,250.88,410.85,1.1715,1.72,3.9476,4.0481,6.87E-05,1.78E-05,0.087501,0.031799,0.0014178
18.6,5.54E+06,1.27E-03,5.44E-03,251.2,410.66,1.1726,1.7191,3.9663,4.0782,6.85E-05,1.78E-05,0.087379,0.03193,0.0014032
18.7,5.56E+06,1.27E-03,5.42E-03,251.53,410.47,1.1737,1.7182,3.9854,4.1089,6.83E-05,1.78E-05,0.087256,0.032064,0.0013887
18.8,5.57E+06,1.27E-03,5.40E-03,251.86,410.28,1.1747,1.7173,4.0047,4.14,6.82E-05,1.78E-05,0.087133,0.032198,0.0013743
18.9,5.58E+06,1.27E-03,5.38E-03,252.19,410.09,1.1758,1.7164,4.0244,4.1717,6.80E-05,1.79E-05,0.087011,0.032334,0.0013599
19,5.60E+06,1.28E-03,5.36E-03,252.52,409.89,1.1769,1.7155,4.0444,4.204,6.78E-05,1.79E-05,0.086889,0.032472,0.0013455
19.1,5.61E+06,1.28E-03,5.34E-03,252.85,409.7,1.1779,1.7146,4.0647,4.2368,6.77E-05,1.79E-05,0.086767,0.032611,0.0013311
19.2,5.62E+06,1.28E-03,5.32E-03,253.18,409.5,1.179,1.7137,4.0853,4.2702,6.75E-05,1.80E-05,0.086646,0.032752,0.0013168
19.3,5.64E+06,1.28E-03,5.30E-03,253.51,409.3,1.1801,1.7128,4.1063,4.3042,6.73E-05,1.80E-05,0.086525,0.032895,0.0013025
